conversation_id,tweet_ids,created_at_list,tweet_texts,human_summary,elapsed_time
e3f8331c377ee09773f8040d59369dd6,"[578139, 578141, 578142, 578142, 578146, 578146]","{578139: Timestamp('2017-12-03 10:18:37+0000', tz='UTC'), 578141: Timestamp('2017-12-03 10:16:25+0000', tz='UTC'), 578142: Timestamp('2017-12-03 10:38:52+0000', tz='UTC'), 578146: Timestamp('2017-12-03 10:08:16+0000', tz='UTC')}","@GWRHelp your trains are constantly slow, delayed and uncomfortable. Get faster trains. @GWRHelp I travelled on the 9:35 am Cardiff to Paddington yesterday which was delayed. And plodded along at slow speed.🚂 @256086 I can see there was a 0926 service yesterday, is this the service you are referring to? Rachel @256086 I see. This service was delayed due to a platform alteration and following a late running service ahead. Apologies for the delay you experienced. I hope your future journeys are better. Rachel",Customer complains about the train which is been running in slow speed and delay every time. Agent apologized for the delay and said that the future journey will be better.,0 days 00:30:36
0df2c1c9fb123dffde7fd8cabb69c4ed,"[2388655, 2388656, 2388656, 2388657, 2390013, 2390022]","{2388655: Timestamp('2017-11-14 07:48:28+0000', tz='UTC'), 2388656: Timestamp('2017-11-13 21:28:04+0000', tz='UTC'), 2388657: Timestamp('2017-11-14 07:48:28+0000', tz='UTC'), 2390013: Timestamp('2017-11-14 09:08:21+0000', tz='UTC'), 2390022: Timestamp('2017-11-15 08:09:39+0000', tz='UTC')}","@airtel_care good evening, please I forgot the pin for my Data Me2U. Please can you help me reset it? @220070 months and the amount paid for data or social bundle for further assistance Thank you. (2/2) @220070 Hello @220070, in order to assist you, kindly provide the affected mobile number, last recharge, swap history within the last 12 (1/2) @airtel_care Thanks so much! @220070 Hello @220070, we acknowledge your complaint. Please be patient while we resolve the issue. Thank you. ^ED",Customer asking help to reset the pin for his data me2u. Agent asking to provide  affected mobile number  and last recharge history.,1 days 10:41:35
3efed57dde64456a8978b669d58048c2,"[62276, 62279, 62280, 62282, 62287, 62287]","{62276: Timestamp('2017-11-01 21:33:00+0000', tz='UTC'), 62279: Timestamp('2017-11-01 20:46:26+0000', tz='UTC'), 62280: Timestamp('2017-11-01 23:03:58+0000', tz='UTC'), 62282: Timestamp('2017-11-01 23:57:00+0000', tz='UTC'), 62287: Timestamp('2017-11-02 15:52:27+0000', tz='UTC')}","@AppleSupport why isn’t the weather’s widget not working no more? (Even since iOS 11.1) https://t.co/XLQNCFXKDO @130266 We want to look into this with you to be sure it's working as expected. What seems to be happening? Have you restarted? @130266 Just to confirm, are you using a third party app called 'The Weather Channel'? @130266 Just to confirm, did you take these screenshots within the similar time frame? @130266 Join us in DM by clicking on the link below. We'll continue with support in there. https://t.co/GDrqU22YpT",Customer is complaining  about the why insn't the weather's widget is not working. Agent asks to take screenshots within the similar time frame.,0 days 19:06:01
5417387cef3fbc6ffba87c44fb0eaf6d,"[2831996, 2831997, 2831999, 2832000, 2832001, 2832002]","{2831996: Timestamp('2017-11-27 13:21:40+0000', tz='UTC'), 2831997: Timestamp('2017-11-27 14:05:28+0000', tz='UTC'), 2831999: Timestamp('2017-11-27 13:18:44+0000', tz='UTC'), 2832000: Timestamp('2017-11-27 14:05:36+0000', tz='UTC'), 2832001: Timestamp('2017-11-27 14:06:45+0000', tz='UTC'), 2832002: Timestamp('2017-11-27 14:09:18+0000', tz='UTC')}","@115955 I've noticed my monthly bill increasing, it's now $70 for internet alone. What's the cost for basic internet service. I even have my own Wi-Fi router... @788491 We would like to assure you, that every effort is made to keep our prices as low as possible. Our packages are designed to provide you with the best quality services and features at a great value. If the package or service you currently have does not fi... https://t.co/Ebhwnm331i @788491 We would like to assure you, that every effort is made to keep our prices as low as possible. Our packages are designed to provide you with the best quality services and features at a great value... @788491 If the package or service you currently have does not fit your budget or needs, we encourage you to phone in to 1-800-892-4357, or visit a store location to best address that. ^RL @Ask_Spectrum So you guys have more than one INTERNET ONLY package? @788491 Pricing and packaging inquiries and changes, must be handled by a billing agent. I wish I were able to assist more with this, but it has to be handled appropriately, to ensure accurate information is provided and proper changes are made for you. ^RL",Customer complies on high internet charges. Agent assisted the customer by making some changes in the plan.,0 days 00:50:34
c5def64027a9874e7a673ba09f6818f3,"[2224481, 2224487, 2224489]","{2224481: Timestamp('2017-11-10 12:17:45+0000', tz='UTC'), 2224487: Timestamp('2017-11-11 01:08:31+0000', tz='UTC'), 2224489: Timestamp('2017-11-10 08:50:04+0000', tz='UTC')}","@Delta lost my preferred seat and now at the airport in Frankfurt Germany,can’t use the lounge was told only for business class travelers! @Delta correct, that goodwill offer to me was in regard to losing my preferred seat on Delta and spending 9 hours sandwiched between two people. 

The issue i raised with you is not being able to access the lounge, was not i had to be business class. @643902 I am very sorry. Access is only for business class ticket, members or select American express card holders.  *HFG","Customer  compiling about lost of his preferred seat. Agent informs that access is only for business class ticket, members or select American express card holders.",0 days 16:18:27
1b9155f479bf73fe8d22c58c1e717e73,"[1543928, 1543929, 1543932, 1543935]","{1543928: Timestamp('2017-11-04 05:19:34+0000', tz='UTC'), 1543929: Timestamp('2017-11-04 03:01:32+0000', tz='UTC'), 1543932: Timestamp('2017-11-04 05:50:51+0000', tz='UTC'), 1543935: Timestamp('2017-11-04 05:57:25+0000', tz='UTC')}","@AskPlayStation how the heck do I talk to a person to help with an issue? @AskPlayStation I've got two ps4. I can't access games on my 2nd one unless I make it my main system. How do I play my games on my 2nd w/o doing this? @AskPlayStation Already did this. Does not fix my issue at all. Every time I switch from one system to the other, it's asking me to activate the system i'm @478261 Totally understand. Please make sure you are following us, so we can assist you better via a Direct Message.",The customer is complaining that he can't access games on his 2nd window. The agent asked the customer to send a direct message to them for further assistance.,0 days 02:55:53
f2f09cc105fa598da7bef0b164e4910b,"[579984, 579988, 579990, 579990, 579992]","{579984: Timestamp('2017-11-30 01:17:11+0000', tz='UTC'), 579988: Timestamp('2017-11-23 01:10:25+0000', tz='UTC'), 579990: Timestamp('2017-11-22 21:16:09+0000', tz='UTC'), 579992: Timestamp('2017-11-18 17:02:10+0000', tz='UTC')}",@MicrosoftHelps I need assistance in getting my account back. I have been hacked @MicrosoftHelps I'm talking to Xbox support tryna resolve this issue. Whoever did this somehow changed my email address. So I don't contact the support to team to help because it's saying my account doesn't exist. I have pictures showing my email and the one someone changed it too as well @256597 Got it. This article should guide you in recovering your account: https://t.co/VhZhnF51Dh. Let us know how it goes. @MicrosoftHelps No not yet. Apparently I'm in tier 3 some Global team is trying to help me get it back. I don't know if it's going to work or not.,Customer is requesting to get assisted in getting  their account back which has been hacked. Agent updates to keep them updated with the outcome since the customer said that some global team is trying to help and also requests to let them know if they need further assistance.,11 days 08:15:01
a8669085ef49b09f2d67d58bbc1657b6,"[2802891, 2802893, 2802894, 2802898, 2802899]","{2802891: Timestamp('2017-11-22 01:28:29+0000', tz='UTC'), 2802893: Timestamp('2017-11-22 01:28:39+0000', tz='UTC'), 2802894: Timestamp('2017-11-22 01:15:00+0000', tz='UTC'), 2802898: Timestamp('2017-11-22 01:16:41+0000', tz='UTC'), 2802899: Timestamp('2017-11-22 01:11:47+0000', tz='UTC')}","@AskPlayStation Hi, so I purchased the Battlefield 1 Premium Pass today, I bought it after hearing it upgrades the game, although this was not the case as it was an ended limited time thing, they did nothing to inform me that this was the case, so now I’m looking for a refund @781871 Hello Andy! For refund information, please check the following link: https://t.co/MInrgZSl48 @AskPlayStation That link doesn’t work, it’s the only link that doesn’t work @781871 We have sent you a DM. @781871 Please check your DM's for more instructions.",Customer complaints about the refund for purchasing premier pass. Agent has sent DM to the customer for further assistance.,0 days 00:16:52
61740dd81d67884d000e4b0e4f02170d,"[1626467, 1626469, 1626469, 1626471, 1626471]","{1626467: Timestamp('2017-11-05 17:59:57+0000', tz='UTC'), 1626469: Timestamp('2017-11-05 22:43:23+0000', tz='UTC'), 1626471: Timestamp('2017-11-05 23:37:52+0000', tz='UTC')}","I'm in the running to win British Airways Venice flights thanks to @235956 #competition #giveaway #FlyBA https://t.co/Bg7F5xooTu @British_Airways I can't check in. App says there is no ticket number. Despite having picked seat etc I have never received an email receipt for the booking @117215 I'm sorry to hear you're having difficulty checking in. Can you DM us your booking ref, email address and telephone number so that 1/2","The customer says that he is in the running to win British Airways Venice flights but the app says there is no ticket number and adds that he have never received an email receipt for the booking. The agent apologises since the customer is facing difficulty in Checking in and asks to DM the booking ref, email address and telephone number to assist further.",0 days 05:37:55
834da82a080eff67605b5138fe89ac57,"[341257, 341258, 341259, 341259, 341262, 341263]","{341257: Timestamp('2017-10-08 00:36:23+0000', tz='UTC'), 341258: Timestamp('2017-10-01 00:39:36+0000', tz='UTC'), 341259: Timestamp('2017-10-08 00:58:02+0000', tz='UTC'), 341262: Timestamp('2017-10-21 18:13:17+0000', tz='UTC'), 341263: Timestamp('2017-10-22 16:48:36+0000', tz='UTC')}","Also, Adobe Acrobat Pro is just as shitty and crash-prone as I remember it. @AdobeCare ""Fill and Sign"" chooses inconsistent decimal font sizes that I have to fix manually, and crashes every few minutes. @197539 Hi, does this happen with all PDF forms that you using for ""Fill and Sign""? Have you updated the app yet? ^SV @197539 Hi Sandra, I would suggest to reinstall the Adobe Reader app to see if this helps the issue. Please post this issue on our forums too. ^SV @AdobeCare Uninstalling Reader and rebooting worked to resolve the file permissions problem.",Customer compling about adobe acrobat  fill and sign chooses inconsistent decimal font sizes even if he fix manually crashes every few minutes. Agent suggests to reinstall the adobe reader app.,21 days 16:09:00
beca63ff805c3faacf3892d689adfbed,"[2665151, 2665153, 2665156, 2665157, 2665161]","{2665151: Timestamp('2017-10-31 08:49:30+0000', tz='UTC'), 2665153: Timestamp('2017-10-31 08:38:27+0000', tz='UTC'), 2665156: Timestamp('2017-10-31 09:45:42+0000', tz='UTC'), 2665157: Timestamp('2017-10-31 09:45:01+0000', tz='UTC'), 2665161: Timestamp('2017-10-31 11:00:19+0000', tz='UTC')}","@nationalrailenq why does your website show me this when I click my password reset link sent to me 2 minutes ago? https://t.co/J0ENt06oPx @452352 Hi, would you be able to try logging in / requesting a new code? If that doesn't work I will ask someone to look into it for you @452352 You will have ordered your ticket from the train operators website. Do you have a confirmation email? (1) @452352 This will tell you which company you bought it from and you will be able to log in and track your ticket on their site. (2) @nationalrailenq The login is used to 'save' a route you are looking at for prices etc. I click the button and it says I need to register to use the feature.",Customer is complaining that why does the website show them this when they click on password rest link sent to him 2 minutes ago. Agent suggest to send DM their email address so they can ask someone to reset the password for them.,0 days 02:21:52
